1:nfix,Building number,Climate,Building use,Roof height factor,Ventilation,Shading setpoint,Lighting density,W2WR,U-value walls,U-value roof,U-value floors,U-value windows,Carbon intensity of construction,Cooling setpoint,Cooling setback,Heating setpoint,Heating setback,Lighting setpoint,Occupant density,Equipment gains,g-value,Infiltration
128,7408,25,2,0.315834288,0.00015274,89.14748758,2.66159205,0.672505449,0.544734137,0.544734137,0.544734137,1.418469432,45,25.71600485,4,20.13240026,4,400,37.48454533,2.362101392,0.555555556,5.69E-05
129,6706,11,2,0.14388473,0.000236226,246.6908899,1.973800116,0.356736857,0.928623966,0.928623966,0.928623966,1.853587885,45,27.29220278,4,19.99755161,4,400,31.77121022,2.03503031,0.555555556,6.87E-05
130,10092,3,2,0.234033933,0.000289459,188.4117705,1.670288438,0.200947817,0.263652602,0.263652602,0.263652602,0.877371625,45,27.68568088,4,17.78917772,4,400,40.0465055,1.909927509,0.555555556,3.56E-05
131,7951,10,2,0.006227295,0.000201695,345.8671486,2.319994591,0.716722223,0.634977248,0.634977248,0.634977248,2.186188333,45,26.38548878,4,21.59037563,4,400,34.1854584,2.516975982,0.555555556,7.95E-05
132,460,14,2,0.399540776,0.000253045,118.9714208,2.215536602,0.864826442,1.138403592,1.138403592,1.138403592,1.228414086,45,26.17539521,4,19.48037035,4,400,38.83245186,1.776847244,0.555555556,5.14E-05
133,3418,13,2,0.164847468,0.000175809,276.4377651,2.888588446,0.155210225,0.481228971,0.481228971,0.481228971,1.661042463,45,27.49414859,4,20.67438744,4,400,33.50103938,2.654203572,0.555555556,6.35E-05
134,7271,3,2,0.250577316,0.000189764,58.46931577,2.444480691,0.41172587,0.858164618,0.858164618,0.858164618,1.123102321,45,28.47256252,4,20.71442899,4,400,35.40572281,2.222559608,0.555555556,4.78E-05
135,7534,8,2,0.085026916,0.000261278,216.004191,1.827092351,0.521347906,0.186178718,0.186178718,0.186178718,2.432860233,45,26.78202638,4,19.14063262,4,400,26.55338979,2.140955917,0.555555556,9.52E-05
136,3599,23,2,0.371576614,0.000293476,207.5821912,1.691296664,0.32528154,0.803670684,0.803670684,0.803670684,1.830839387,45,24.9941545,4,21.15312053,4,400,35.83545655,2.003630461,0.555555556,6.80E-05
137,9383,14,2,0.193721151,0.000215067,45.13659775,2.568054135,0.640665772,0.096904877,0.096904877,0.096904877,1.396996081,45,27.01651404,4,18.5515681,4,400,29.99991202,2.283321286,0.555555556,5.63E-05
138,11691,10,2,0.278352556,0.000149257,309.9757758,2.973892462,0.798157502,1.08503298,1.08503298,1.08503298,2.373239343,45,28.08051261,4,19.82440416,4,400,38.30957691,2.389680599,0.555555556,8.95E-05
139,6155,20,2,0.056354173,0.000222099,147.4225888,2.141081532,0.282780044,0.390832356,0.390832356,0.390832356,1.063094292,45,26.60015821,4,20.28712401,4,400,32.58451316,1.887863932,0.555555556,4.55E-05
140,4499,0,2,0.338046747,0.000193248,318.0318099,2.417109376,0.136256417,0.318094424,0.318094424,0.318094424,2.022583761,45,26.0010508,4,18.85728476,4,400,42.95443286,2.593692395,0.555555556,7.37E-05
141,7217,10,2,0.122545172,0.000275408,155.5067194,1.560951327,0.845488331,0.724268071,0.724268071,0.724268071,1.587852448,45,27.45320163,4,20.92608967,4,400,34.5342433,1.401646639,0.555555556,6.15E-05
142,2658,11,2,0.21203462,0.00024903,259.4102272,1.919944381,0.590284751,0.598052637,0.598052637,0.598052637,2.125766421,45,28.57455511,4,20.47137873,4,400,36.47962518,2.075851008,0.555555556,7.72E-05
143,8189,17,2,0.027390137,0.000162439,96.9340983,2.726296827,0.481059606,1.019037562,1.019037562,1.019037562,0.818164643,45,26.89370817,4,19.64699737,4,400,31.13794169,2.189564211,0.555555556,2.99E-05
144,5374,18,2,0.26426776,0.000169572,134.2889923,2.190242747,0.740642717,0.81336564,0.81336564,0.81336564,2.493013176,45,26.42796622,4,20.20857151,4,400,34.85240146,2.546469745,0.555555556,0.000111575
145,9614,26,2,0.098571587,0.00024173,291.7446542,2.831158675,0.225258865,0.069539288,0.069539288,0.069539288,1.17563491,45,27.83812857,4,19.76160483,4,400,41.42045752,1.670283044,0.555555556,4.96E-05
146,3937,15,2,0.385619869,0.000272541,33.15304726,2.52473998,0.382805813,1.093324127,1.093324127,1.093324127,1.717771576,45,27.16757702,4,18.75234765,4,400,30.60591055,2.102246959,0.555555556,6.50E-05
147,2545,26,2,0.151560513,0.000195949,190.6961611,1.828160503,0.69818366,0.364309052,0.364309052,0.364309052,1.277536236,45,25.61099913,4,21.36430761,4,400,36.82217976,2.181890577,0.555555556,5.29E-05
148,9510,25,2,0.24486794,0.000229955,103.8396764,2.683177847,0.545462223,0.290448283,0.290448283,0.290448283,2.245786962,45,26.73807443,4,19.57005406,4,400,29.22770753,1.962507431,0.555555556,8.21E-05
149,9548,22,2,0.016427254,0.000141547,261.3742298,2.057002143,0.436230692,0.733682475,0.733682475,0.733682475,0.930885356,45,28.1814965,4,20.39841943,4,400,36.15992464,2.288306505,0.555555556,3.91E-05
150,9247,23,2,0.305258116,0.000212924,163.7182882,1.609941684,0.181082331,0.571810305,0.571810305,0.571810305,1.909749373,45,27.62725311,4,21.06732877,4,400,32.95492455,2.412191037,0.555555556,7.03E-05
151,4840,16,2,0.133454235,0.000295766,321.1849591,2.274203124,0.89030785,1.027609681,1.027609681,1.027609681,1.468586035,45,26.22404779,4,19.01705215,4,400,37.89164744,1.809481861,0.555555556,5.83E-05
152,4206,4,2,0.223126024,0.000269212,332.7334645,2.363306668,0.256711136,0.481413618,0.481413618,0.481413618,0.75809767,45,26.55889741,4,21.89008933,4,400,33.15502464,1.729854413,0.555555556,1.44E-05
153,7938,21,2,0.039017843,0.000181976,170.1806042,1.533426588,0.772479338,0.974238996,0.974238996,0.974238996,2.073359817,45,27.89166039,4,18.27188895,4,400,39.35567203,2.926552794,0.555555556,7.53E-05
154,5593,10,2,0.32679833,0.000173744,234.7072697,1.924639595,0.616745325,0.201174369,0.201174369,0.201174369,1.531197583,45,27.13546922,4,19.90649395,4,400,28.36041686,2.249033314,0.555555556,6.00E-05
155,8971,1,2,0.111053332,0.000255257,72.26135433,2.804325233,0.300970539,0.679188469,0.679188469,0.679188469,1.973602656,45,25.23157852,4,20.04601651,4,400,35.09037575,2.133437656,0.555555556,7.22E-05
156,9255,8,2,0.292739849,0.00020875,222.9098389,1.778104295,0.455187548,1.183737797,1.183737797,1.183737797,1.003648349,45,26.9344158,4,19.22652849,4,400,32.18605513,2.320852944,0.555555556,4.29E-05
157,328,11,2,0.070984793,0.000282237,60.43342143,2.58738473,0.56480339,0.417627626,0.417627626,0.417627626,2.319784879,45,29.31655808,4,20.81662431,4,400,37.11335602,2.039856353,0.555555556,8.59E-05
158,2783,12,2,0.357325258,0.000233281,284.6494216,2.931706598,0.821374062,0.902656537,0.902656537,0.902656537,1.340948934,45,27.32746987,4,20.55849184,4,400,33.85890858,1.932367527,0.555555556,5.48E-05
159,9857,1,2,0.178933398,0.000155519,122.1246147,2.078479577,0.111751642,0.123981182,0.123981182,0.123981182,1.780823734,45,25.93625595,4,19.38505488,4,400,40.82575527,2.43794625,0.555555556,6.67E-05
160,3546,4,2,0.010994712,0.000198303,135.2852938,2.637307002,0.809498215,0.224287665,0.224287665,0.224287665,0.983678869,45,28.76250287,4,18.78099653,4,400,33.72292123,1.831632544,0.555555556,4.20E-05
161,8484,6,2,0.226934971,0.000270539,297.7404979,1.997947883,0.119120758,0.676577522,0.676577522,0.676577522,2.298950894,45,26.8633079,4,21.48102982,4,400,38.65660001,2.429481571,0.555555556,8.47E-05
162,9135,22,2,0.138885761,0.000243772,37.27389038,1.647744266,0.463917176,0.514415813,0.514415813,0.514415813,1.305619874,45,26.10655714,4,20.1826038,4,400,24.49643102,2.301657831,0.555555556,5.37E-05
163,396,6,2,0.323189216,0.000167257,199.817462,2.342767603,0.554301406,0.961159529,0.961159529,0.961159529,1.748008082,45,27.43973448,4,19.68456584,4,400,35.59920688,1.977101209,0.555555556,6.58E-05
164,5791,5,2,0.079100593,0.000298725,105.3433707,2.23959278,0.60164988,0.888430572,0.888430572,0.888430572,0.791729425,45,28.06157105,4,21.09102708,4,400,31.50041393,2.169710058,0.555555556,2.59E-05
165,8477,9,2,0.257297096,0.000210239,267.8783819,2.864394891,0.317424732,0.15365988,0.15365988,0.15365988,2.107876106,45,26.67126097,4,19.08345888,4,400,37.64890214,2.089944176,0.555555556,7.65E-05
166,64,5,2,0.171029758,0.000144193,167.0974398,2.467345286,0.274916466,1.17771671,1.17771671,1.17771671,1.552871037,45,24.66539039,4,19.54176939,4,400,34.29911198,1.621851055,0.555555556,6.06E-05
167,7164,14,2,0.392589445,0.000226958,329.5636529,1.804456679,0.759148381,0.43964597,0.43964597,0.43964597,1.992729323,45,27.06433214,4,20.31918568,4,400,39.60760928,2.521343609,0.555555556,7.27E-05
168,8422,24,2,0.051391824,0.000257904,336.8548465,1.713933766,0.18806978,1.124397851,1.124397851,1.124397851,2.267419111,45,28.38586423,4,19.86097237,4,400,34.42153869,2.456590528,0.555555556,8.31E-05
169,4389,19,2,0.285646448,0.000170745,179.3015283,2.545188109,0.878844187,0.34923202,0.34923202,0.34923202,0.950057501,45,26.83116486,4,20.03047688,4,400,46.38360262,1.947931188,0.555555556,4.02E-05
170,10425,24,2,0.198525189,0.000184935,235.7031944,2.998084586,0.535359835,0.833988941,0.833988941,0.833988941,1.943362352,45,26.16010194,4,23.21408511,4,400,31.43034555,2.052755919,0.555555556,7.13E-05
171,11598,11,2,0.364416618,0.000266526,78.25773686,2.117026785,0.444591242,0.064369251,0.064369251,0.064369251,1.503116927,45,27.57060596,4,18.36521149,4,400,36.33741362,2.334910616,0.555555556,5.93E-05
172,888,7,2,0.033511392,0.000157559,226.2884611,2.394334934,0.398872248,0.567786749,0.567786749,0.567786749,2.457692877,45,27.77432227,4,20.50656553,4,400,30.27337808,2.1213357,0.555555556,9.90E-05
173,9540,22,2,0.20511991,0.000230968,68.81250143,1.583496929,0.683494283,1.051556463,1.051556463,1.051556463,1.142807993,45,26.37122367,4,19.3663716,4,400,35.64039185,2.236441515,0.555555556,4.85E-05
174,10424,23,2,0.116557813,0.00028459,286.1535022,1.895798044,0.72770524,0.278781373,0.278781373,0.278781373,1.697840064,45,25.81601446,4,19.32047124,4,400,32.32855563,2.781848745,0.555555556,6.44E-05
175,6183,2,2,0.344803147,0.000206749,128.6282375,2.750580445,0.243089025,0.765851134,0.765851134,0.765851134,1.256666785,45,27.26068239,4,20.84897348,4,400,38.47225987,1.695210793,0.555555556,5.22E-05
176,3660,22,2,0.156315342,0.000204049,80.02641499,2.167468262,0.57881846,1.060796526,1.060796526,1.060796526,2.042761646,45,27.40110211,4,17.92353437,4,400,35.96360784,2.153185224,0.555555556,7.43E-05
177,10910,20,2,0.378509083,0.000287456,242.5696647,2.853704236,0.488043676,0.39456624,0.39456624,0.39456624,1.608901514,45,25.92177026,4,21.76678716,4,400,29.58180083,2.234821461,0.555555556,6.21E-05
178,5353,19,2,0.093560028,0.000238267,182.4155459,2.500593691,0.14461435,0.771791424,0.771791424,0.771791424,2.161320576,45,26.98477498,4,20.10628501,4,400,38.03776036,2.702599626,0.555555556,7.85E-05
179,2427,21,2,0.271610861,0.000150425,344.8710766,1.852444169,0.835382551,0.108861185,0.108861185,0.108861185,0.851185361,45,29.01466063,4,19.92227343,4,400,32.71013959,1.802117705,0.555555556,3.34E-05
180,5482,23,2,0.127516088,0.000264236,110.5924976,2.705814991,0.783471612,0.613401794,0.613401794,0.613401794,1.797005896,45,27.10747312,4,20.73221533,4,400,42.33534577,2.494711748,0.555555556,6.71E-05
181,6331,12,2,0.311965309,0.000187079,273.0589944,2.034136159,0.298849191,0.988235963,0.988235963,0.988235963,1.362258031,45,25.4298604,4,19.20178587,4,400,34.73817494,1.892483619,0.555555556,5.54E-05
182,5302,8,2,0.022597717,0.000178455,51.96554571,1.634133761,0.343115175,0.32299261,0.32299261,0.32299261,2.351347465,45,26.5482149,4,19.45063538,4,400,36.67765728,2.021616918,0.555555556,8.79E-05
183,75,20,2,0.237904018,0.000250047,214.5002684,2.250148329,0.627731019,0.70337292,0.70337292,0.70337292,1.043755876,45,28.00086115,4,20.58292493,4,400,30.94235066,2.347543249,0.555555556,4.47E-05
184,107,2,2,0.106102808,0.000224746,201.5861908,2.387362893,0.419097698,0.233702054,0.233702054,0.233702054,1.206560175,45,27.61606721,4,19.77813634,4,400,37.26578138,2.201614383,0.555555556,5.06E-05
185,11549,3,2,0.334104809,0.000146259,44.1404447,1.509233081,0.509475546,0.648931361,0.648931361,0.648931361,1.641668582,45,26.31579832,4,20.27018074,4,400,31.93401524,2.088480371,0.555555556,6.29E-05
186,11129,22,2,0.043833708,0.000218027,300.8546221,1.947504148,0.854327182,0.522987917,0.522987917,0.522987917,1.089277592,45,26.70901219,4,21.30744658,4,400,40.27682588,1.543903746,0.555555556,4.65E-05
187,1299,7,2,0.215978618,0.00029079,143.3015877,2.78168952,0.163943328,0.934917178,0.934917178,0.934917178,2.398110917,45,28.2869052,4,18.61639569,4,400,33.97735314,2.628129626,0.555555556,9.15E-05
188,6288,17,2,0.18506724,0.000164479,311.5278062,1.753819199,0.217398631,0.861064964,0.861064964,0.861064964,1.45400481,45,27.21928446,4,20.42109755,4,400,39.15984531,1.869256631,0.555555556,5.79E-05
189,433,26,2,0.350422372,0.000246716,154.0028682,2.61153245,0.701624149,0.16335482,0.16335482,0.16335482,1.886623206,45,25.5308549,4,19.6294337,4,400,33.38728899,2.374241669,0.555555556,6.96E-05
190,3487,14,2,0.065010024,0.00027776,251.0313755,2.909162468,0.6591711,1.151193386,1.151193386,1.151193386,0.897508204,45,26.50717671,4,18.98652759,4,400,35.27990727,2.270483103,0.555555556,3.70E-05
191,8592,2,2,0.299508076,0.000191247,93.555094,2.101252631,0.374939571,0.447937102,0.447937102,0.447937102,2.207282877,45,27.82640996,4,20.96301884,4,400,27.7626067,1.9895331,0.555555556,8.04E-05
192,8471,6,2,0.107774106,0.000191628,339.4880474,2.148133142,0.635009446,0.558228572,0.558228572,0.558228572,2.326712378,45,26.9516083,4,19.43000981,4,400,37.51731553,2.385212976,0.555555556,8.63E-05
193,5483,9,2,0.329381861,0.000279413,177.0119172,2.956037682,0.344235137,1.040910883,1.040910883,1.040910883,1.010605732,45,29.7026525,4,20.60313136,4,400,31.58803211,1.855506939,0.555555556,4.32E-05
194,9424,10,2,0.042308832,0.00024616,238.110241,2.564664481,0.288451819,0.268092438,0.268092438,0.268092438,1.774079762,45,27.34559512,4,20.76036151,4,400,39.8111607,1.994498373,0.555555556,6.65E-05
195,2947,5,2,0.22055493,0.000162694,75.58514923,1.706954337,0.779220498,0.756318696,0.756318696,0.756318696,1.334234847,45,25.96597196,4,19.16965342,4,400,34.23295659,2.265943366,0.555555556,5.46E-05
196,9824,14,2,0.177241452,0.000291344,229.8979551,2.734808941,0.827328929,1.11596046,1.11596046,1.11596046,2.080102104,45,26.57773747,4,20.08365109,4,400,38.75189811,2.079359987,0.555555556,7.56E-05
197,10254,16,2,0.361495313,0.00021981,67.34476924,1.900629002,0.142706987,0.341953319,0.341953319,0.341953319,0.764816748,45,27.91741423,4,19.94416698,4,400,33.61330739,2.210501896,0.555555556,1.83E-05
198,739,1,2,0.072689294,0.000145875,287.5037608,1.556101162,0.499228353,0.826666885,0.826666885,0.826666885,1.96667016,45,27.15277232,4,18.04804668,4,400,35.53139701,2.615850004,0.555555556,7.19E-05
199,8114,11,2,0.288581485,0.000223091,125.0581685,2.434227644,0.583844672,0.055957598,0.055957598,0.055957598,1.524241878,45,25.30813219,4,21.68617815,4,400,26.23189458,1.571260377,0.555555556,5.98E-05
200,2035,17,2,0.154814991,0.000252164,138.5477456,2.297012836,0.362784404,0.88001993,0.88001993,0.88001993,0.923985926,45,26.76077637,4,18.94972718,4,400,35.74805704,1.905148287,0.555555556,3.87E-05
201,1718,25,2,0.383012257,0.000179304,296.0826221,1.68100209,0.653162156,0.146336641,0.146336641,0.146336641,2.238804033,45,28.22705192,4,20.99884473,4,400,30.1514683,2.479362154,0.555555556,8.17E-05
202,8622,4,2,0.095304679,0.000185134,39.04923975,1.987260591,0.710660371,1.170436826,1.170436826,1.170436826,1.475355546,45,27.65431576,4,20.44077812,4,400,38.3268526,2.352388881,0.555555556,5.85E-05
203,9448,13,2,0.266863603,0.000263522,196.5155852,2.65893484,0.220276424,0.431209589,0.431209589,0.431209589,1.916435385,45,26.25347165,4,19.6122178,4,400,32.40875066,2.017100365,0.555555556,7.05E-05
204,129,12,2,0.135171024,0.000152373,108.3333412,1.805579773,0.1737608,0.214756375,0.214756375,0.214756375,1.168867051,45,26.45369434,4,21.26912307,4,400,44.55014297,2.226028076,0.555555556,4.94E-05
205,9190,17,2,0.301112046,0.000238983,265.7887182,2.45372525,0.857986224,0.665887541,0.665887541,0.665887541,2.48632214,45,27.86989221,4,18.65998982,4,400,34.526913,2.161753215,0.555555556,0.000107222
206,4570,2,2,0.014698768,0.000285341,169.0696681,2.900579737,0.50278913,0.503769188,0.503769188,0.503769188,1.284440682,45,27.18997385,4,19.80147837,4,400,36.4091121,1.793519195,0.555555556,5.31E-05
207,1941,23,2,0.24900146,0.000203202,326.6130692,2.21434848,0.418557504,0.951602501,0.951602501,0.951602501,1.724752846,45,25.66660504,4,20.24854686,4,400,31.2797931,2.723500192,0.555555556,6.52E-05
208,8479,8,2,0.062465636,0.000206039,204.5709899,2.797458095,0.753139479,0.871746342,0.871746342,0.871746342,1.581134357,45,26.03677423,4,19.51763427,4,400,34.84008751,2.243158488,0.555555556,6.13E-05
209,926,3,2,0.277820005,0.000282651,42.04618663,1.942676119,0.262761353,0.172877508,0.172877508,0.172877508,2.015842149,45,27.47770171,4,20.34257674,4,400,42.01070211,2.114776411,0.555555556,7.35E-05
210,9486,10,2,0.187597895,0.00023182,302.8320169,1.536631821,0.320302579,1.160759429,1.160759429,1.160759429,0.825119666,45,28.6554428,4,21.12414412,4,400,30.7593896,1.70991383,0.555555556,3.07E-05
211,4960,16,2,0.37209671,0.000159683,140.3556031,2.347467211,0.610686143,0.458592741,0.458592741,0.458592741,2.132697923,45,26.91590709,4,19.05879339,4,400,36.74374126,2.749290481,0.555555556,7.74E-05
212,1345,11,2,0.02878929,0.000265676,314.7857019,2.070149068,0.557960503,0.241016279,0.241016279,0.241016279,1.390039373,45,25.13719706,4,20.16563557,4,400,29.40880187,1.939786578,0.555555556,5.62E-05
213,4433,10,2,0.206790529,0.000182814,152.339783,2.951206578,0.47373469,0.65733299,0.65733299,0.65733299,1.823912876,45,27.03850416,4,19.70264445,4,400,36.0658041,2.466771924,0.555555556,6.78E-05
214,8218,17,2,0.121133493,0.000171457,252.8112859,2.592053329,0.118580606,0.5314329,0.5314329,0.5314329,1.069807385,45,28.1207622,4,18.82765527,4,400,32.78290374,2.329132146,0.555555556,4.58E-05
215,8759,22,2,0.343279165,0.000259845,90.2584219,1.760801378,0.802811852,0.942205664,0.942205664,0.942205664,2.379982634,45,26.623983,4,21.42109376,4,400,37.90118252,2.058061115,0.555555556,9.00E-05
216,3958,4,2,0.000140579,0.000225167,83.64046991,1.851324047,0.24420903,0.620689235,0.620689235,0.620689235,1.667734382,45,26.19917091,4,19.29808366,4,400,33.27677438,2.096475083,0.555555556,6.36E-05
217,1563,4,2,0.234590563,0.000143633,241.1071372,2.514210755,0.734983721,0.996682094,0.996682094,0.996682094,1.235182723,45,27.51365705,4,20.87352909,4,400,39.27244836,2.163375602,0.555555556,5.16E-05
218,7596,15,2,0.149983906,0.000211885,183.7612483,2.817516461,0.679243223,0.331395386,0.331395386,0.331395386,2.425878178,45,28.52546947,4,20.53094007,4,400,28.2509982,2.53135082,0.555555556,9.44E-05
219,10393,22,2,0.315289445,0.000299103,341.2957981,2.192715491,0.388474918,0.710686099,0.710686099,0.710686099,1.116196984,45,26.79947052,4,19.3379218,4,400,35.22024707,1.597236445,0.555555556,4.75E-05
220,9793,23,2,0.083602921,0.000165609,113.230865,2.295900347,0.442683932,1.071450982,1.071450982,1.071450982,1.860571593,45,25.754034,4,22.33993897,4,400,32.02389372,2.420167973,0.555555556,6.89E-05
221,5700,8,2,0.255797424,0.000243392,270.7739824,1.600878686,0.527306255,0.404133293,0.404133293,0.404133293,1.425369745,45,27.31018453,4,18.44321439,4,400,37.15000261,1.842955619,0.555555556,5.71E-05
222,5758,10,2,0.166283131,0.000272328,54.36742097,2.044826246,0.883870441,0.781315123,0.781315123,0.781315123,2.17950143,45,27.7076049,4,19.87752386,4,400,33.91227625,1.971277542,0.555555556,7.92E-05
223,7959,5,2,0.394333201,0.00019886,211.8230864,2.684184358,0.199254511,0.11954138,0.11954138,0.11954138,0.870601329,45,26.4059786,4,20.01230383,4,400,40.53720547,2.307053387,0.555555556,3.50E-05
